video_name,begin_time,ending_time,begin_frame,ending_frame,duration
movie5-Scene-007.mp4,27.565217391304348,32.21739130434783,634,741,4.65217391304348
movie5-Scene-008.mp4,32.21739130434783,35.21739130434783,741,810,3.0
movie5-Scene-009.mp4,35.21739130434783,38.21739130434783,810,879,3.0
movie5-Scene-010.mp4,38.21739130434783,41.43478260869565,879,953,3.217391304347821
movie5-Scene-011.mp4,41.43478260869565,44.43478260869565,953,1022,3.0
movie5-Scene-012.mp4,44.43478260869565,47.56521739130435,1022,1094,3.1304347826087024
movie5-Scene-013.mp4,47.56521739130435,51.60869565217392,1094,1187,4.043478260869563
movie5-Scene-014.mp4,51.60869565217392,55.65217391304348,1187,1280,4.043478260869563
movie5-Scene-015.mp4,55.65217391304348,60.52173913043478,1280,1392,4.869565217391305
movie5-Scene-016.mp4,60.52173913043478,63.95652173913044,1392,1471,3.434782608695656
movie5-Scene-017.mp4,63.95652173913044,67.04347826086956,1471,1542,3.086956521739125
movie5-Scene-018.mp4,67.04347826086956,70.1304347826087,1542,1613,3.08695652173914
movie5-Scene-019.mp4,70.1304347826087,73.73913043478261,1613,1696,3.608695652173907
movie5-Scene-020.mp4,73.73913043478261,78.47826086956522,1696,1805,4.739130434782609
movie5-Scene-021.mp4,78.47826086956522,83.47826086956522,1805,1920,5.0
movie5-Scene-022.mp4,83.47826086956522,86.52173913043478,1920,1990,3.0434782608695627
movie5-Scene-023.mp4,86.52173913043478,89.65217391304348,1990,2062,3.1304347826087024
movie5-Scene-024.mp4,89.65217391304348,93.2608695652174,2062,2145,3.608695652173907
movie5-Scene-025.mp4,93.2608695652174,96.82608695652172,2145,2227,3.565217391304344
movie5-Scene-026.mp4,96.82608695652172,99.82608695652172,2227,2296,3.0
movie5-Scene-027.mp4,99.82608695652172,102.82608695652172,2296,2365,3.0
movie5-Scene-028.mp4,102.82608695652172,105.82608695652172,2365,2434,3.0
movie5-Scene-029.mp4,105.82608695652172,109.78260869565216,2434,2525,3.956521739130437
movie5-Scene-030.mp4,109.78260869565216,114.17391304347828,2525,2626,4.391304347826093
movie5-Scene-031.mp4,114.17391304347828,119.30434782608695,2626,2744,5.130434782608688
movie5-Scene-032.mp4,119.30434782608695,122.43478260869566,2744,2816,3.1304347826087024
movie5-Scene-033.mp4,122.43478260869566,126.43478260869566,2816,2908,4.0
movie5-Scene-034.mp4,126.43478260869566,129.43478260869566,2908,2977,3.0
movie5-Scene-035.mp4,129.43478260869566,132.43478260869566,2977,3046,3.0
movie5-Scene-036.mp4,132.43478260869566,135.43478260869566,3046,3115,3.0
movie5-Scene-037.mp4,135.43478260869566,138.7391304347826,3115,3191,3.304347826086939
movie5-Scene-038.mp4,138.7391304347826,141.7391304347826,3191,3260,3.0
